structure_id,bridge_no,latitude,longitude
0017273C,539/853.25,48.84405522,122.4858052
0017273A,539/855,48.866916,122.4857497
0017273B,539/856,48.86805488,122.4857497
0017469G,539/858.9C,48.91491666,122.4857219
0017469A,539/858E,48.90472222,122.4856108
0003224A,539/858W,48.90458611,122.4856108
0003802A,539/859E,48.915,122.4849997
0017469B,539/859W,48.915,122.4849997
0017469F,539/860.9C,48.92783266,122.4854997
0003802B,539/860E,48.91926877,122.4855358
0017469C,539/860W,48.91924933,122.4857497
0003802C,539/861E,48.92911044,122.4854719
0017469D,539/861W,48.92905488,122.4856108
0017469E,539/862,48.93108266,122.4854719
0014656A,542/1,48.77088822,122.4638333
0015410A,542/10,48.84144966,122.2941497
0015410B,542/11,48.84289966,122.2902163
0003486A,542/13,48.843333,122.283333
0003486B,542/14,48.84349966,122.2754993
0003486C,542/16,48.84152744,122.2608333
0003486D,542/17,48.83982466,122.2572611
0003486E,542/18,48.83844411,122.2543611
0016725A,542/20.25,48.82214933,122.189433
0017941A,542/20.5C,48.82861044,122.1770827
0003910A,542/21,48.848333,122.1611111
0003152A,542/23,48.88872188,122.1521389
0007408A,542/25,48.905,122.1399997
0007408B,542/26.25,48.9135,122.1377774
0018851A,542/27C,48.92033266,122.0971386
000000MV,542/28,48.92127711,122.0720188
0017717A,542/28.25,48.92777711,122.0394441
0017342A,542/29,48.92773266,122.0309882
0017717B,542/29.55,48.92694377,122.0224993
0001494A,542/30,48.90486111,121.9919441
0001494B,542/31,48.89222188,121.9633333
0017911A,542/32,48.88938855,121.943633
0005092B,542/33,48.889083,121.9415552
0006991A,542/34,48.90163888,121.912
0009117A,542/35,48.90588888,121.9071111
0001755A,542/36,48.90541666,121.8473608
0017875A,542/37,48.90544444,121.8416108
0002425A,542/38,48.91138888,121.7604722
0014434A,542/39,48.91125,121.7598889
0016665A,542/39.15,48.90566666,121.7412219
0016665B,542/39.25,48.90402777,121.7379163
0016665C,542/39.35,48.90727777,121.7150833
0016665D,542/39.45,48.90733333,121.7146111
0016665E,542/39.65,48.90744444,121.7133611
00200391,542/39.75,48.91111111,121.7013889
0005274A,542/40,48.90638888,121.6938886
0003017A,542/42,48.87722155,121.6704993
0003017B,542/43,48.871666,121.6672216
0003017C,542/44,48.86402777,121.658
0003017D,542/45,48.85883333,121.6595833
0003017E,542/46,48.86216666,121.6717493
0018753A,542/5,48.80845555,122.342058
0008934A,543/1,48.98713855,122.7357497
0017064A,543/10E,48.99816633,122.734833
0017064B,543/10W,48.99813855,122.735333
0014295A,544/10,48.918166,122.3489441
000000OK,544/13.25,48.91999933,122.3344441
0014295B,544/9C,48.91711044,122.3501944
0003011D,546/11.55,48.96388888,122.3608333
0003078E,546/12.25,48.96333333,122.343333
0006578B,546/14,48.96361111,122.3277771
0013661A,546/2.25,48.96441666,122.4746104
0013661B,546/2.55,48.96472222,122.474166
0013661C,546/3.25,48.96461111,122.4629444
0013661D,546/5.25,48.96516666,122.4409997
0003078C,546/8,48.96421666,122.431666
0013661E,546/9.25,48.96386111,122.3926108
000000AA,547/1.25,48.933333,122.1436108
000000PG,547/2,48.981666,122.238333
000000QW,547/3,48.99274966,122.2539444
0006857A,548/1,48.892083,122.5963886
08061500,548/10,48.97188822,122.7290549
0018089A,548/3C,48.89211077,122.6987774
08236500,548/5,48.95452777,122.7260271
0018820A,548/8.25,48.96711044,122.729916
0008103A,599/10E,47.48891633,122.2801104
0008103B,599/10W,47.48866633,122.280166
0008103C,599/15,47.49666633,122.288333
0007618F,599/1S-S,47.48299933,122.2721382
0007956B,599/5E,47.48566633,122.2753327
0007956C,599/5W,47.48555522,122.2755549
0012747A,705/10E,47.24814688,122.4354524
0012747C,705/10E-S,47.25027777,122.4363886
0012648B,705/10N-N,47.24945244,122.4361886
0012648A,705/10N-W,47.24499966,122.4349997
0012747B,705/10W,47.24888855,122.435833
0007326F,705/4S-N,47.23283266,122.430666
0012992B,705/6E,47.23499966,122.4299993
0012992C,705/6N-E,47.23550522,122.4315382
0012992A,705/6N-N,47.23499966,122.431666
0012992E,705/6S-N,47.23602744,122.4321938
0012992D,705/6W,47.236833,122.4319438
0014747C,705/8N-N,47.241583,122.4335274
000000CZ,706/10.25,46.74734966,121.9245993
000000CY,706/3.25,46.75735,122.1396663
000000HA,706/8,46.75530555,121.9614444
0011420A,706/9,46.75166666,121.9411108
0003272C,730/3,46.01413888,118.9558056
0011366E,82/138.25,46.48336077,120.4103889
0011366D,82/139.35,46.46652777,120.3856108
0008560A,821/1,46.676666,120.4783327
0008560B,821/10,46.68222155,120.4804993
000000DA,821/105.25,46.76849933,120.4489997
0000652B,821/110,46.81877711,120.4551667
00200112,821/114.25,46.90497222,120.4957497
0001584A,821/115,46.91708544,120.508025
0003317A,821/119,46.92619377,120.5015556
0008672D,821/120B,46.92569377,120.5004167
0000652A,821/15,46.70788888,120.4682493
0015137D,823/1,46.62994933,120.5150833
0015137C,823/1.5,46.63118266,120.5172493
08406200,823/10,46.67933266,120.4981663
08406600,823/15,46.67949933,120.4924997
0015137I,823/2,46.635633,120.523816
0003209A,823/3E,46.63588855,120.5248049
0015137H,823/3W,46.63597188,120.5248327
0003209B,823/5E,46.63714133,120.5273577
0015137G,823/5W,46.63714966,120.527466
0015137K,823/7BP,46.63855522,120.5285271
0003346A,823/7E,46.63894411,120.528666
0015137F,823/7W,46.63855522,120.5285549
0007618G,900/12W,47.50533333,122.2789438
0007618H,900/13W,47.49977744,122.2747493
0002504A,900/20,47.48208266,122.2028889
0007955A,900/23A,47.50169444,122.1995552
0008054A,900/24,47.50102777,122.1909997
0017553A,900/26.25,47.52680488,122.0639167
0017553B,900/26.75,47.53005488,122.0620833
08674300,900/27,47.53108266,122.0618056
0009931A,900/29,47.53999966,122.065
0008573H,900/30,47.54826633,122.0613806
0007768A,902/1,47.50415277,117.6917608
0007630A,902/10,47.59216633,117.5654722
000000DB,903/3,47.19661077,120.9446386
0007768B,904/1,47.436333,117.7907219
0007784A,904/10,47.56523611,117.5936524
0016056A,904/4.25,47.4655,117.6436108
0001140B,906/103,47.40091666,121.4049167
0008863A,906/105,47.39267744,121.3895886
0014923A,906/105A,47.38991077,121.3892608
0007752B,970/1,47.18313822,120.9032222
0010530A,970/10,47.19549966,120.7855552
0007792A,970/5,47.18678855,120.9005278
0015563A,971/3,47.87374933,120.2019722
0015563B,971/5,47.87385211,120.2005139
0018698A,99/455C,47.27297155,122.328916
0018290A,99/539.4,47.591533,122.3360886
0018053A,KIRKLAND 1,47.70408333,122.1819438
